items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00001123	1	1	1	0	1.0	1.0	1.0
GC_00001124	1	1	1	0	1.0	1.0	1.0
GC_00001125	1	1	1	0	1.0	1.0	1.0
GC_00001126	1	1	1	0	1.0	1.0	1.0
GC_00001127	1	1	1	0	1.0	1.0	1.0
GC_00001128	1	1	1	0	1.0	1.0	1.0
GC_00001129	1	1	1	0	1.0	1.0	1.0
GC_00001130	1	1	1	0	1.0	1.0	1.0
GC_00001131	1	1	1	0	1.0	1.0	1.0
GC_00001132	1	1	1	0	1.0	1.0	1.0
GC_00001133	1	1	1	0	1.0	1.0	1.0
GC_00001134	1	1	1	0	1.0	1.0	1.0
GC_00001135	1	1	1	0	1.0	1.0	1.0
GC_00001136	1	1	1	0	1.0	1.0	1.0
GC_00001137	1	1	1	0	1.0	1.0	1.0
GC_00001138	1	1	1	0	1.0	1.0	1.0
GC_00001139	1	1	1	0	1.0	1.0	1.0
GC_00001140	1	1	1	0	1.0	1.0	1.0
GC_00001141	1	1	1	0	1.0	1.0	1.0
GC_00001142	1	1	1	0	1.0	1.0	1.0
GC_00001143	1	1	1	0	1.0	1.0	1.0
GC_00001144	1	1	1	0	1.0	1.0	1.0
GC_00001145	1	1	1	0	1.0	1.0	1.0
GC_00001146	1	1	1	0	1.0	1.0	1.0
GC_00001147	1	1	1	0	1.0	1.0	1.0
GC_00001148	1	1	1	0	1.0	1.0	1.0
GC_00001149	1	1	1	0	1.0	1.0	1.0
GC_00001150	1	1	1	0	1.0	1.0	1.0
GC_00001151	1	1	1	0	1.0	1.0	1.0
GC_00001152	1	1	1	0	1.0	1.0	1.0
GC_00001153	1	1	1	0	1.0	1.0	1.0
GC_00001154	1	1	1	0	1.0	1.0	1.0
GC_00001155	1	1	1	0	1.0	1.0	1.0
GC_00001156	1	1	1	0	1.0	1.0	1.0
GC_00001157	1	1	1	0	1.0	1.0	1.0
GC_00001158	1	1	1	0	1.0	1.0	1.0
GC_00001159	1	1	1	0	1.0	1.0	1.0
GC_00001160	1	1	1	0	1.0	1.0	1.0
GC_00001161	1	1	1	0	1.0	1.0	1.0
GC_00001162	1	1	1	0	1.0	1.0	1.0
GC_00001163	1	1	1	0	1.0	1.0	1.0
GC_00001164	1	1	1	0	1.0	1.0	1.0
GC_00001165	1	1	1	0	1.0	1.0	1.0
GC_00001166	1	1	1	0	1.0	1.0	1.0
GC_00001167	1	1	1	0	1.0	1.0	1.0
GC_00001168	1	1	1	0	1.0	1.0	1.0
GC_00001169	1	1	1	0	1.0	1.0	1.0
GC_00001170	1	1	1	0	1.0	1.0	1.0
GC_00001171	1	1	1	0	1.0	1.0	1.0
GC_00001172	1	1	1	0	1.0	1.0	1.0
GC_00001173	1	1	1	0	1.0	1.0	1.0
GC_00001174	1	1	1	0	1.0	1.0	1.0
GC_00001175	1	1	1	0	1.0	1.0	1.0
GC_00001176	1	1	1	0	1.0	1.0	1.0
GC_00001177	1	1	1	0	1.0	1.0	1.0
GC_00001178	1	1	1	0	1.0	1.0	1.0
GC_00001179	1	1	1	0	1.0	1.0	1.0
GC_00001180	1	1	1	0	1.0	1.0	1.0
GC_00001181	1	1	1	0	1.0	1.0	1.0
GC_00001182	1	1	1	0	1.0	1.0	1.0
GC_00001183	1	1	1	0	1.0	1.0	1.0
GC_00001184	1	1	1	0	1.0	1.0	1.0
GC_00001185	1	1	1	0	1.0	1.0	1.0
GC_00001186	1	1	1	0	1.0	1.0	1.0
GC_00001187	1	1	1	0	1.0	1.0	1.0
GC_00001188	1	1	1	0	1.0	1.0	1.0
GC_00001189	1	1	1	0	1.0	1.0	1.0
GC_00001190	1	1	1	0	1.0	1.0	1.0
GC_00001191	1	1	1	0	1.0	1.0	1.0
GC_00001192	1	1	1	0	1.0	1.0	1.0
GC_00001193	1	1	1	0	1.0	1.0	1.0
GC_00001194	1	1	1	0	1.0	1.0	1.0
GC_00001195	1	1	1	0	1.0	1.0	1.0
GC_00001196	1	1	1	0	1.0	1.0	1.0
GC_00001197	1	1	1	0	1.0	1.0	1.0
GC_00001198	1	1	1	0	1.0	1.0	1.0
GC_00001199	1	1	1	0	1.0	1.0	1.0
GC_00001200	1	1	1	0	1.0	1.0	1.0
GC_00001201	1	1	1	0	1.0	1.0	1.0
GC_00001202	1	1	1	0	1.0	1.0	1.0
GC_00001203	1	1	1	0	1.0	1.0	1.0
GC_00001204	1	1	1	0	1.0	1.0	1.0
GC_00001205	1	1	1	0	1.0	1.0	1.0
GC_00001206	1	1	1	0	1.0	1.0	1.0
GC_00001207	1	1	1	0	1.0	1.0	1.0
GC_00001208	1	1	1	0	1.0	1.0	1.0
GC_00001209	1	1	1	0	1.0	1.0	1.0
GC_00001210	1	1	1	0	1.0	1.0	1.0
GC_00001211	1	1	1	0	1.0	1.0	1.0
GC_00001212	1	1	1	0	1.0	1.0	1.0
GC_00001213	1	1	1	0	1.0	1.0	1.0
GC_00001214	1	1	1	0	1.0	1.0	1.0
GC_00001215	1	1	1	0	1.0	1.0	1.0
GC_00001216	1	1	1	0	1.0	1.0	1.0
GC_00001217	1	1	1	0	1.0	1.0	1.0
GC_00001218	1	1	1	0	1.0	1.0	1.0
GC_00001219	1	1	1	0	1.0	1.0	1.0
GC_00001220	1	1	1	0	1.0	1.0	1.0
GC_00001221	1	1	1	0	1.0	1.0	1.0
GC_00001222	1	1	1	0	1.0	1.0	1.0
GC_00001223	1	1	1	0	1.0	1.0	1.0
GC_00001224	1	1	1	0	1.0	1.0	1.0
GC_00001225	1	1	1	0	1.0	1.0	1.0
GC_00001226	1	1	1	0	1.0	1.0	1.0
GC_00001227	1	1	1	0	1.0	1.0	1.0
GC_00001228	1	1	1	0	1.0	1.0	1.0
GC_00001229	1	1	1	0	1.0	1.0	1.0
GC_00001230	1	1	1	0	1.0	1.0	1.0
GC_00001231	1	1	1	0	1.0	1.0	1.0
GC_00001232	1	1	1	0	1.0	1.0	1.0
GC_00001233	1	1	1	0	1.0	1.0	1.0
GC_00001234	1	1	1	0	1.0	1.0	1.0
GC_00001235	1	1	1	0	1.0	1.0	1.0
GC_00001236	1	1	1	0	1.0	1.0	1.0
GC_00001237	1	1	1	0	1.0	1.0	1.0
GC_00001238	1	1	1	0	1.0	1.0	1.0
GC_00001239	1	1	1	0	1.0	1.0	1.0
GC_00001240	1	1	1	0	1.0	1.0	1.0
GC_00001241	1	1	1	0	1.0	1.0	1.0
GC_00001242	1	1	1	0	1.0	1.0	1.0
GC_00001243	1	1	1	0	1.0	1.0	1.0
GC_00001244	1	1	1	0	1.0	1.0	1.0
GC_00001245	1	1	1	0	1.0	1.0	1.0
GC_00001246	1	1	1	0	1.0	1.0	1.0
GC_00001247	1	1	1	0	1.0	1.0	1.0
GC_00001248	1	1	1	0	1.0	1.0	1.0
GC_00001249	1	1	1	0	1.0	1.0	1.0
GC_00001250	1	1	1	0	1.0	1.0	1.0
GC_00001251	1	1	1	0	1.0	1.0	1.0
GC_00001252	1	1	1	0	1.0	1.0	1.0
GC_00001253	1	1	1	0	1.0	1.0	1.0
GC_00001254	1	1	1	0	1.0	1.0	1.0
GC_00001255	1	1	1	0	1.0	1.0	1.0
GC_00001256	1	1	1	0	1.0	1.0	1.0
GC_00001257	1	1	1	0	1.0	1.0	1.0
GC_00001258	1	1	1	0	1.0	1.0	1.0
GC_00001259	1	1	1	0	1.0	1.0	1.0
GC_00001260	1	1	1	0	1.0	1.0	1.0
GC_00001261	1	1	1	0	1.0	1.0	1.0
GC_00001262	1	1	1	0	1.0	1.0	1.0
GC_00001263	1	1	1	0	1.0	1.0	1.0
GC_00001264	1	1	1	0	1.0	1.0	1.0
GC_00001265	1	1	1	0	1.0	1.0	1.0
GC_00001266	1	1	1	0	1.0	1.0	1.0
GC_00001267	1	1	1	0	1.0	1.0	1.0
GC_00001268	1	1	1	0	1.0	1.0	1.0
GC_00001269	1	1	1	0	1.0	1.0	1.0
GC_00001270	1	1	1	0	1.0	1.0	1.0
GC_00001271	1	1	1	0	1.0	1.0	1.0
GC_00001272	1	1	1	0	1.0	1.0	1.0
GC_00001273	1	1	1	0	1.0	1.0	1.0
GC_00001274	1	1	1	0	1.0	1.0	1.0
GC_00001275	1	1	1	0	1.0	1.0	1.0
GC_00001276	1	1	1	0	1.0	1.0	1.0
GC_00001277	1	1	1	0	1.0	1.0	1.0
GC_00001278	1	1	1	0	1.0	1.0	1.0
GC_00001279	1	1	1	0	1.0	1.0	1.0
GC_00001280	1	1	1	0	1.0	1.0	1.0
GC_00001281	1	1	1	0	1.0	1.0	1.0
GC_00001282	1	1	1	0	1.0	1.0	1.0
GC_00001283	1	1	1	0	1.0	1.0	1.0
GC_00001284	1	1	1	0	1.0	1.0	1.0
GC_00001285	1	1	1	0	1.0	1.0	1.0
GC_00001286	1	1	1	0	1.0	1.0	1.0
GC_00001287	1	1	1	0	1.0	1.0	1.0
GC_00001288	1	1	1	0	1.0	1.0	1.0
GC_00001289	1	1	1	0	1.0	1.0	1.0
GC_00001290	1	1	1	0	1.0	1.0	1.0
GC_00001291	1	1	1	0	1.0	1.0	1.0
GC_00001292	1	1	1	0	1.0	1.0	1.0
GC_00001293	1	1	1	0	1.0	1.0	1.0
GC_00001294	1	1	1	0	1.0	1.0	1.0
GC_00001295	1	1	1	0	1.0	1.0	1.0
GC_00001296	1	1	1	0	1.0	1.0	1.0
GC_00001297	1	1	1	0	1.0	1.0	1.0
GC_00001298	1	1	1	0	1.0	1.0	1.0
GC_00001299	1	1	1	0	1.0	1.0	1.0
GC_00001300	1	1	1	0	1.0	1.0	1.0
GC_00001301	1	1	1	0	1.0	1.0	1.0
GC_00001302	1	1	1	0	1.0	1.0	1.0
GC_00001303	1	1	1	0	1.0	1.0	1.0
GC_00001304	1	1	1	0	1.0	1.0	1.0
GC_00001305	1	1	1	0	1.0	1.0	1.0
GC_00001306	1	1	1	0	1.0	1.0	1.0
GC_00001307	1	1	1	0	1.0	1.0	1.0
GC_00001308	1	1	1	0	1.0	1.0	1.0
GC_00001309	1	1	1	0	1.0	1.0	1.0
GC_00001310	1	1	1	0	1.0	1.0	1.0
GC_00001311	1	1	1	0	1.0	1.0	1.0
GC_00001312	1	1	1	0	1.0	1.0	1.0
GC_00001313	1	1	1	0	1.0	1.0	1.0
GC_00001314	1	1	1	0	1.0	1.0	1.0
GC_00001315	1	1	1	0	1.0	1.0	1.0
GC_00001316	1	1	1	0	1.0	1.0	1.0
GC_00001317	1	1	1	0	1.0	1.0	1.0
GC_00001318	1	1	1	0	1.0	1.0	1.0
GC_00001319	1	1	1	0	1.0	1.0	1.0
GC_00001320	1	1	1	0	1.0	1.0	1.0
GC_00001321	1	1	1	0	1.0	1.0	1.0
GC_00001322	1	1	1	0	1.0	1.0	1.0
GC_00001323	1	1	1	0	1.0	1.0	1.0
GC_00001324	1	1	1	0	1.0	1.0	1.0
GC_00001325	1	1	1	0	1.0	1.0	1.0
GC_00001326	1	1	1	0	1.0	1.0	1.0
GC_00001327	1	1	1	0	1.0	1.0	1.0
GC_00001328	1	1	1	0	1.0	1.0	1.0
GC_00001329	1	1	1	0	1.0	1.0	1.0
GC_00001330	1	1	1	0	1.0	1.0	1.0
GC_00001331	1	1	1	0	1.0	1.0	1.0
GC_00001332	1	1	1	0	1.0	1.0	1.0
GC_00001333	1	1	1	0	1.0	1.0	1.0
GC_00001334	1	1	1	0	1.0	1.0	1.0
GC_00001335	1	1	1	0	1.0	1.0	1.0
GC_00001336	1	1	1	0	1.0	1.0	1.0
GC_00001337	1	1	1	0	1.0	1.0	1.0
GC_00001338	1	1	1	0	1.0	1.0	1.0
GC_00001339	1	1	1	0	1.0	1.0	1.0
GC_00001340	1	1	1	0	1.0	1.0	1.0
GC_00001341	1	1	1	0	1.0	1.0	1.0
GC_00001342	1	1	1	0	1.0	1.0	1.0
GC_00001343	1	1	1	0	1.0	1.0	1.0
GC_00001344	1	1	1	0	1.0	1.0	1.0
GC_00001345	1	1	1	0	1.0	1.0	1.0
GC_00001346	1	1	1	0	1.0	1.0	1.0
GC_00001347	1	1	1	0	1.0	1.0	1.0
GC_00001348	1	1	1	0	1.0	1.0	1.0
GC_00001349	1	1	1	0	1.0	1.0	1.0
GC_00001350	1	1	1	0	1.0	1.0	1.0
GC_00001351	1	1	1	0	1.0	1.0	1.0
GC_00001352	1	1	1	0	1.0	1.0	1.0
GC_00001353	1	1	1	0	1.0	1.0	1.0
GC_00001354	1	1	1	0	1.0	1.0	1.0
GC_00001355	1	1	1	0	1.0	1.0	1.0
GC_00001356	1	1	1	0	1.0	1.0	1.0
GC_00001357	1	1	1	0	1.0	1.0	1.0
GC_00001358	1	1	1	0	1.0	1.0	1.0
GC_00001359	1	1	1	0	1.0	1.0	1.0
GC_00001360	1	1	1	0	1.0	1.0	1.0
GC_00001361	1	1	1	0	1.0	1.0	1.0
GC_00001362	1	1	1	0	1.0	1.0	1.0
GC_00001363	1	1	1	0	1.0	1.0	1.0
GC_00001364	1	1	1	0	1.0	1.0	1.0
GC_00001365	1	1	1	0	1.0	1.0	1.0
GC_00001366	1	1	1	0	1.0	1.0	1.0
GC_00001367	1	1	1	0	1.0	1.0	1.0
GC_00001368	1	1	1	0	1.0	1.0	1.0
GC_00001369	1	1	1	0	1.0	1.0	1.0
GC_00001370	1	1	1	0	1.0	1.0	1.0
GC_00001371	1	1	1	0	1.0	1.0	1.0
GC_00001372	1	1	1	0	1.0	1.0	1.0
GC_00001373	1	1	1	0	1.0	1.0	1.0
GC_00001374	1	1	1	0	1.0	1.0	1.0
GC_00001375	1	1	1	0	1.0	1.0	1.0
GC_00001376	1	1	1	0	1.0	1.0	1.0
GC_00001377	1	1	1	0	1.0	1.0	1.0
GC_00001378	1	1	1	0	1.0	1.0	1.0
GC_00001379	1	1	1	0	1.0	1.0	1.0
GC_00001380	1	1	1	0	1.0	1.0	1.0
GC_00001381	1	1	1	0	1.0	1.0	1.0
GC_00001382	1	1	1	0	1.0	1.0	1.0
GC_00001383	1	1	1	0	1.0	1.0	1.0
GC_00001384	1	1	1	0	1.0	1.0	1.0
GC_00001385	1	1	1	0	1.0	1.0	1.0
GC_00001386	1	1	1	0	1.0	1.0	1.0
GC_00001387	1	1	1	0	1.0	1.0	1.0
GC_00001388	1	1	1	0	1.0	1.0	1.0
GC_00001389	1	1	1	0	1.0	1.0	1.0
GC_00001390	1	1	1	0	1.0	1.0	1.0
GC_00001391	1	1	1	0	1.0	1.0	1.0
GC_00001392	1	1	1	0	1.0	1.0	1.0
GC_00001393	1	1	1	0	1.0	1.0	1.0
GC_00001394	1	1	1	0	1.0	1.0	1.0
GC_00001395	1	1	1	0	1.0	1.0	1.0
GC_00001396	1	1	1	0	1.0	1.0	1.0
GC_00001397	1	1	1	0	1.0	1.0	1.0
GC_00001398	1	1	1	0	1.0	1.0	1.0
GC_00001399	1	1	1	0	1.0	1.0	1.0
GC_00001400	1	1	1	0	1.0	1.0	1.0
GC_00001401	1	1	1	0	1.0	1.0	1.0
GC_00001402	1	1	1	0	1.0	1.0	1.0
GC_00001403	1	1	1	0	1.0	1.0	1.0
GC_00001404	1	1	1	0	1.0	1.0	1.0
GC_00001405	1	1	1	0	1.0	1.0	1.0
GC_00001406	1	1	1	0	1.0	1.0	1.0
GC_00001407	1	1	1	0	1.0	1.0	1.0
GC_00001408	1	1	1	0	1.0	1.0	1.0
GC_00001409	1	1	1	0	1.0	1.0	1.0
GC_00001410	1	1	1	0	1.0	1.0	1.0
GC_00001411	1	1	1	0	1.0	1.0	1.0
GC_00001412	1	1	1	0	1.0	1.0	1.0
GC_00001413	1	1	1	0	1.0	1.0	1.0
GC_00001414	1	1	1	0	1.0	1.0	1.0
GC_00001415	1	1	1	0	1.0	1.0	1.0
GC_00001416	1	1	1	0	1.0	1.0	1.0
GC_00001417	1	1	1	0	1.0	1.0	1.0
GC_00001418	1	1	1	0	1.0	1.0	1.0
GC_00001419	1	1	1	0	1.0	1.0	1.0
GC_00001420	1	1	1	0	1.0	1.0	1.0
GC_00001421	1	1	1	0	1.0	1.0	1.0
GC_00001422	1	1	1	0	1.0	1.0	1.0
GC_00001423	1	1	1	0	1.0	1.0	1.0
GC_00001424	1	1	1	0	1.0	1.0	1.0
GC_00001425	1	1	1	0	1.0	1.0	1.0
GC_00001426	1	1	1	0	1.0	1.0	1.0
GC_00001427	1	1	1	0	1.0	1.0	1.0
GC_00001428	1	1	1	0	1.0	1.0	1.0
GC_00001429	1	1	1	0	1.0	1.0	1.0
GC_00001430	1	1	1	0	1.0	1.0	1.0
GC_00001431	1	1	1	0	1.0	1.0	1.0
GC_00001432	1	1	1	0	1.0	1.0	1.0
GC_00001433	1	1	1	0	1.0	1.0	1.0
GC_00001434	1	1	1	0	1.0	1.0	1.0
GC_00001435	1	1	1	0	1.0	1.0	1.0
GC_00001436	1	1	1	0	1.0	1.0	1.0
GC_00001437	1	1	1	0	1.0	1.0	1.0
GC_00001438	1	1	1	0	1.0	1.0	1.0
GC_00001439	1	1	1	0	1.0	1.0	1.0
GC_00001440	1	1	1	0	1.0	1.0	1.0
GC_00001441	1	1	1	0	1.0	1.0	1.0
GC_00001442	1	1	1	0	1.0	1.0	1.0
GC_00001443	1	1	1	0	1.0	1.0	1.0
GC_00001444	1	1	1	0	1.0	1.0	1.0
GC_00001445	1	1	1	0	1.0	1.0	1.0
GC_00001446	1	1	1	0	1.0	1.0	1.0
GC_00001447	1	1	1	0	1.0	1.0	1.0
GC_00001448	1	1	1	0	1.0	1.0	1.0
GC_00001449	1	1	1	0	1.0	1.0	1.0
GC_00001450	1	1	1	0	1.0	1.0	1.0
GC_00001451	1	1	1	0	1.0	1.0	1.0
GC_00001452	1	1	1	0	1.0	1.0	1.0
GC_00001453	1	1	1	0	1.0	1.0	1.0
GC_00001454	1	1	1	0	1.0	1.0	1.0
GC_00001455	1	1	1	0	1.0	1.0	1.0
GC_00001456	1	1	1	0	1.0	1.0	1.0
GC_00001457	1	1	1	0	1.0	1.0	1.0
GC_00001458	1	1	1	0	1.0	1.0	1.0
GC_00001459	1	1	1	0	1.0	1.0	1.0
GC_00001460	1	1	1	0	1.0	1.0	1.0
GC_00001461	1	1	1	0	1.0	1.0	1.0
GC_00001462	1	1	1	0	1.0	1.0	1.0
GC_00001463	1	1	1	0	1.0	1.0	1.0
GC_00001464	1	1	1	0	1.0	1.0	1.0
GC_00001465	1	1	1	0	1.0	1.0	1.0
GC_00001466	1	1	1	0	1.0	1.0	1.0
GC_00001467	1	1	1	0	1.0	1.0	1.0
GC_00001468	1	1	1	0	1.0	1.0	1.0
GC_00001469	1	1	1	0	1.0	1.0	1.0
GC_00001470	1	1	1	0	1.0	1.0	1.0
GC_00001471	1	1	1	0	1.0	1.0	1.0
GC_00001472	1	1	1	0	1.0	1.0	1.0
GC_00001473	1	1	1	0	1.0	1.0	1.0
GC_00001474	1	1	1	0	1.0	1.0	1.0
GC_00001475	1	1	1	0	1.0	1.0	1.0
GC_00001476	1	1	1	0	1.0	1.0	1.0
GC_00001477	1	1	1	0	1.0	1.0	1.0
GC_00001478	1	1	1	0	1.0	1.0	1.0
GC_00001479	1	1	1	0	1.0	1.0	1.0
GC_00001480	1	1	1	0	1.0	1.0	1.0
GC_00001481	1	1	1	0	1.0	1.0	1.0
GC_00001482	1	1	1	0	1.0	1.0	1.0
GC_00001483	1	1	1	0	1.0	1.0	1.0
GC_00001484	1	1	1	0	1.0	1.0	1.0
GC_00001485	1	1	1	0	1.0	1.0	1.0
GC_00001486	1	1	1	0	1.0	1.0	1.0
GC_00001487	1	1	1	0	1.0	1.0	1.0
GC_00001488	1	1	1	0	1.0	1.0	1.0
GC_00001489	1	1	1	0	1.0	1.0	1.0
GC_00001490	1	1	1	0	1.0	1.0	1.0
GC_00001491	1	1	1	0	1.0	1.0	1.0
GC_00001492	1	1	1	0	1.0	1.0	1.0
GC_00001493	1	1	1	0	1.0	1.0	1.0
GC_00001494	1	1	1	0	1.0	1.0	1.0
GC_00001495	1	1	1	0	1.0	1.0	1.0
GC_00001496	1	1	1	0	1.0	1.0	1.0
GC_00001497	1	1	1	0	1.0	1.0	1.0
GC_00001498	1	1	1	0	1.0	1.0	1.0
GC_00001499	1	1	1	0	1.0	1.0	1.0
GC_00001500	1	1	1	0	1.0	1.0	1.0
GC_00001501	1	1	1	0	1.0	1.0	1.0
GC_00001502	1	1	1	0	1.0	1.0	1.0
GC_00001503	1	1	1	0	1.0	1.0	1.0
GC_00001504	1	1	1	0	1.0	1.0	1.0
GC_00001505	1	1	1	0	1.0	1.0	1.0
GC_00001506	1	1	1	0	1.0	1.0	1.0
GC_00001507	1	1	1	0	1.0	1.0	1.0
GC_00001508	1	1	1	0	1.0	1.0	1.0
GC_00001509	1	1	1	0	1.0	1.0	1.0
GC_00001510	1	1	1	0	1.0	1.0	1.0
GC_00001511	1	1	1	0	1.0	1.0	1.0
GC_00001512	1	1	1	0	1.0	1.0	1.0
GC_00001513	1	1	1	0	1.0	1.0	1.0
GC_00001514	1	1	1	0	1.0	1.0	1.0
GC_00001515	1	1	1	0	1.0	1.0	1.0
GC_00001516	1	1	1	0	1.0	1.0	1.0
GC_00001517	1	1	1	0	1.0	1.0	1.0
GC_00001518	1	1	1	0	1.0	1.0	1.0
GC_00001519	1	1	1	0	1.0	1.0	1.0
GC_00001520	1	1	1	0	1.0	1.0	1.0
GC_00001521	1	1	1	0	1.0	1.0	1.0
GC_00001522	1	1	1	0	1.0	1.0	1.0
GC_00001523	1	1	1	0	1.0	1.0	1.0
GC_00001524	1	1	1	0	1.0	1.0	1.0
GC_00001525	1	1	1	0	1.0	1.0	1.0
GC_00001526	1	1	1	0	1.0	1.0	1.0
GC_00001527	1	1	1	0	1.0	1.0	1.0
GC_00001528	1	1	1	0	1.0	1.0	1.0
GC_00001529	1	1	1	0	1.0	1.0	1.0
GC_00001530	1	1	1	0	1.0	1.0	1.0
GC_00001531	1	1	1	0	1.0	1.0	1.0
GC_00001532	1	1	1	0	1.0	1.0	1.0
GC_00001533	1	1	1	0	1.0	1.0	1.0
GC_00001534	1	1	1	0	1.0	1.0	1.0
GC_00001535	1	1	1	0	1.0	1.0	1.0
GC_00001536	1	1	1	0	1.0	1.0	1.0
GC_00001537	1	1	1	0	1.0	1.0	1.0
GC_00001538	1	1	1	0	1.0	1.0	1.0
GC_00001539	1	1	1	0	1.0	1.0	1.0
GC_00001540	1	1	1	0	1.0	1.0	1.0
GC_00001541	1	1	1	0	1.0	1.0	1.0
GC_00001542	1	1	1	0	1.0	1.0	1.0
GC_00001543	1	1	1	0	1.0	1.0	1.0
GC_00001544	1	1	1	0	1.0	1.0	1.0
GC_00001545	1	1	1	0	1.0	1.0	1.0
GC_00001546	1	1	1	0	1.0	1.0	1.0
GC_00001547	1	1	1	0	1.0	1.0	1.0
GC_00001548	1	1	1	0	1.0	1.0	1.0
GC_00001549	1	1	1	0	1.0	1.0	1.0
GC_00001550	1	1	1	0	1.0	1.0	1.0
GC_00001551	1	1	1	0	1.0	1.0	1.0
GC_00001552	1	1	1	0	1.0	1.0	1.0
GC_00001553	1	1	1	0	1.0	1.0	1.0
GC_00001554	1	1	1	0	1.0	1.0	1.0
GC_00001555	1	1	1	0	1.0	1.0	1.0
GC_00001556	1	1	1	0	1.0	1.0	1.0
GC_00001557	1	1	1	0	1.0	1.0	1.0
GC_00001558	1	1	1	0	1.0	1.0	1.0
GC_00001559	1	1	1	0	1.0	1.0	1.0
GC_00001560	1	1	1	0	1.0	1.0	1.0
GC_00001561	1	1	1	0	1.0	1.0	1.0
GC_00001562	1	1	1	0	1.0	1.0	1.0
GC_00001563	1	1	1	0	1.0	1.0	1.0
GC_00001564	1	1	1	0	1.0	1.0	1.0
GC_00001565	1	1	1	0	1.0	1.0	1.0
GC_00001566	1	1	1	0	1.0	1.0	1.0
GC_00001567	1	1	1	0	1.0	1.0	1.0
GC_00001568	1	1	1	0	1.0	1.0	1.0
GC_00001569	1	1	1	0	1.0	1.0	1.0
GC_00001570	1	1	1	0	1.0	1.0	1.0
GC_00001571	1	1	1	0	1.0	1.0	1.0
GC_00001572	1	1	1	0	1.0	1.0	1.0
GC_00001573	1	1	1	0	1.0	1.0	1.0
GC_00001574	1	1	1	0	1.0	1.0	1.0
GC_00001575	1	1	1	0	1.0	1.0	1.0
GC_00001576	1	1	1	0	1.0	1.0	1.0
GC_00001577	1	1	1	0	1.0	1.0	1.0
GC_00001578	1	1	1	0	1.0	1.0	1.0
GC_00001579	1	1	1	0	1.0	1.0	1.0
GC_00001580	1	1	1	0	1.0	1.0	1.0
GC_00001581	1	1	1	0	1.0	1.0	1.0
GC_00001582	1	1	1	0	1.0	1.0	1.0
GC_00001583	1	1	1	0	1.0	1.0	1.0
GC_00001584	1	1	1	0	1.0	1.0	1.0
GC_00001585	1	1	1	0	1.0	1.0	1.0
GC_00001586	1	1	1	0	1.0	1.0	1.0
GC_00001587	1	1	1	0	1.0	1.0	1.0
GC_00001588	1	1	1	0	1.0	1.0	1.0
GC_00001589	1	1	1	0	1.0	1.0	1.0
GC_00001590	1	1	1	0	1.0	1.0	1.0
GC_00001591	1	1	1	0	1.0	1.0	1.0
GC_00001592	1	1	1	0	1.0	1.0	1.0
GC_00001593	1	1	1	0	1.0	1.0	1.0
GC_00001594	1	1	1	0	1.0	1.0	1.0
GC_00001595	1	1	1	0	1.0	1.0	1.0
GC_00001596	1	1	1	0	1.0	1.0	1.0
GC_00001597	1	1	1	0	1.0	1.0	1.0
GC_00001598	1	1	1	0	1.0	1.0	1.0
GC_00001599	1	1	1	0	1.0	1.0	1.0
GC_00001600	1	1	1	0	1.0	1.0	1.0
GC_00001601	1	1	1	0	1.0	1.0	1.0
GC_00001602	1	1	1	0	1.0	1.0	1.0
GC_00001603	1	1	1	0	1.0	1.0	1.0
GC_00001604	1	1	1	0	1.0	1.0	1.0
GC_00001605	1	1	1	0	1.0	1.0	1.0
GC_00001606	1	1	1	0	1.0	1.0	1.0
GC_00001607	1	1	1	0	1.0	1.0	1.0
GC_00001608	1	1	1	0	1.0	1.0	1.0
GC_00001609	1	1	1	0	1.0	1.0	1.0
GC_00001610	1	1	1	0	1.0	1.0	1.0
GC_00001611	1	1	1	0	1.0	1.0	1.0
GC_00001612	1	1	1	0	1.0	1.0	1.0
GC_00001613	1	1	1	0	1.0	1.0	1.0
GC_00001614	1	1	1	0	1.0	1.0	1.0
GC_00001615	1	1	1	0	1.0	1.0	1.0
GC_00001616	1	1	1	0	1.0	1.0	1.0
GC_00001617	1	1	1	0	1.0	1.0	1.0
GC_00001618	1	1	1	0	1.0	1.0	1.0
GC_00001619	1	1	1	0	1.0	1.0	1.0
GC_00001620	1	1	1	0	1.0	1.0	1.0
GC_00001621	1	1	1	0	1.0	1.0	1.0
GC_00001622	1	1	1	0	1.0	1.0	1.0
GC_00001623	1	1	1	0	1.0	1.0	1.0
GC_00001624	1	1	1	0	1.0	1.0	1.0
GC_00001625	1	1	1	0	1.0	1.0	1.0
GC_00001626	1	1	1	0	1.0	1.0	1.0
GC_00001627	1	1	1	0	1.0	1.0	1.0
GC_00001628	1	1	1	0	1.0	1.0	1.0
GC_00001629	1	1	1	0	1.0	1.0	1.0
GC_00001630	1	1	1	0	1.0	1.0	1.0
GC_00001631	1	1	1	0	1.0	1.0	1.0
GC_00001632	1	1	1	0	1.0	1.0	1.0
GC_00001633	1	1	1	0	1.0	1.0	1.0
GC_00001634	1	1	1	0	1.0	1.0	1.0
GC_00001635	1	1	1	0	1.0	1.0	1.0
GC_00001636	1	1	1	0	1.0	1.0	1.0
GC_00001637	1	1	1	0	1.0	1.0	1.0
